TeamID,AST,BLK,DRB,ORB,PTS,STL,TOV,TS,Team,Year,aAST,aBLK,aDRB,aORB,aPTS,aSTL,aTOV,aTS,PAG,PPG,W,Ring
197,0.135472678,-0.060578337,0.10900418,-0.061867237,-0.135020589,0.027941528,-0.146152142,-0.375251973,Philadelphia 76ers,2011,-0.001244107,-0.031609531,0.150583012,-0.019076306,-0.424164303,-0.024559592,-0.001151951,-0.57419886,0.979407333,0.99444184,41,0
198,0.069186353,0.004327024,0.002669866,0.0831341,-0.227080081,-0.021773217,0.240518092,-0.350497109,Los Angeles Clippers,2011,0.088608057,0.007096017,-0.123120504,0.026540947,0.464802799,0.080498324,-0.060592613,0.295340683,1.022601708,0.990423893,32,0
199,0.088519864,0.095470722,0.21395753,0.099705682,-0.23321738,-0.012106461,-0.01081756,-0.006598678,Chicago Bulls,2011,-0.28600635,0.108006909,-0.244766511,-0.092340378,-1.716976461,-0.045294706,-0.01359302,-2.040052602,0.917127072,0.990423893,62,0
200,-0.236006939,0.142423536,-0.172712705,0.163230077,-0.570768851,0.088703993,0.123136057,-1.595964709,Washington Wizards,2011,0.186754267,0.019537086,0.149200671,0.137128226,1.069300429,0.032116389,0.171640673,0.957662659,1.051732798,0.977365566,23,0
201,-0.045433753,-0.097864395,-0.363285892,0.049990937,-0.650553745,-0.007963566,-0.140628282,-0.495729588,Detroit Pistons,2011,0.203342359,-0.024697826,-0.040180045,-0.03981142,0.210812199,-0.045294706,-0.012210679,1.618807355,1.010547464,0.974352106,30,0
202,0.218330586,-0.075768953,0.059289436,-0.353250878,-0.767162435,0.103894609,0.036135254,1.121784527,Boston Celtics,2011,-0.317800193,-0.048197622,-0.154914347,-0.045340784,-1.752535145,-0.03700066,0.128788102,-1.58139578,0.915118031,0.969329673,56,0
203,-0.037147962,-0.056435441,-0.371571682,0.13975367,-0.81932948,0.081799167,-0.136485386,-0.476234532,Portland Trail Blazers,2011,-0.262506554,-0.082756147,-0.157679029,-0.037046738,-0.995643155,-0.048059388,0.161964286,0.65752549,0.952285284,0.967320699,48,0
204,-0.059243404,-0.079911848,-0.06914032,-0.053581447,-1.031066312,-0.078392787,-0.003912735,-1.356979175,Cleveland Cavaliers,2011,0.305635592,0.124595001,0.244582199,-0.001105873,1.023582121,0.025204684,-0.079945387,1.214561911,1.049723757,0.959284805,19,0
205,0.053995736,-0.079911848,-0.053949704,-0.183392168,-1.144606353,-0.143298148,-0.07019906,0.022867131,Atlanta Hawks,2011,-0.016449858,-0.070315078,-0.015297907,-0.077134627,-0.777211238,-0.072941526,-0.197444371,-0.298643359,0.962330487,0.954262372,44,0
206,-0.099291392,-0.055054476,-0.042901983,-0.097772331,-1.163018251,0.032084423,-0.137866351,-0.263125571,New Orleans Hornets,2011,-0.03303795,-0.003962711,-0.058150478,-0.173898496,-1.148037515,-0.143440917,0.032024233,0.102363223,0.944249121,0.953257885,46,0
207,-0.055100508,-0.020530348,-0.081569007,0.019609705,-1.353274535,-0.197155787,-0.023246246,-1.384980182,New Jersey Nets,2011,0.084461034,-0.032991872,0.104965759,-0.063311217,0.180333327,-0.054971093,-0.219561827,0.32406219,1.008538423,0.946226478,24,0
208,-0.048195683,0.047136943,-0.076045146,-0.064629168,-1.574217316,-0.106012089,0.031992359,-0.766318245,Charlotte Bobcats,2011,0.019491008,0.134271388,-0.073356228,-0.125516562,-0.469882611,0.000322546,-0.120033276,0.169672459,0.977398292,0.937186098,34,0
209,-0.3009123,0.000184129,-0.026330402,-0.045295656,-1.930180686,0.022417667,-0.090913537,-1.73724052,Milwaukee Bucks,2011,-0.146389911,-0.009492075,0.179612172,-0.08128165,-1.422347364,-0.129617507,0.105288305,-0.829378422,0.931190357,0.923123284,35,0
210,0.340480396,-0.010739249,0.124078747,-0.021478499,1.998049609,0.0577379,0.091803261,1.698279603,Denver Nuggets,2012,0.24907869,0.178351214,-0.182804211,-0.035392653,1.312856595,0.030072189,0.114505643,0.940197767,1.051319343,1.081446084,47.21212121,0
211,0.248677135,-0.074828318,0.207221323,-0.116746034,1.878705605,-0.02886895,-0.116053179,2.017159045,San Antonio Spurs,2012,-0.162100666,-0.010756591,0.009773461,-0.122139353,0.059856684,-0.0306505,-0.097156303,-0.342568498,1.002493247,1.077290671,62.12121212,0
212,-0.277892512,0.351277383,0.214149871,-0.042264143,1.728563149,-0.015011854,0.202660029,2.34504583,Oklahoma City Thunder,2012,-0.125667052,-0.026370997,-0.250466637,0.146775415,0.179570051,0.061301001,-0.04337335,-1.219811494,1.00664866,1.071057552,58.39393939,0
213,0.094516942,0.084528286,0.037471897,0.191574352,0.862356671,0.066398585,-0.045035562,-0.129892446,Utah Jazz,2012,-0.05106489,0.067315439,-0.078708172,-0.038862521,0.730251541,-0.021975831,0.010409604,0.718490248,1.028464575,1.035736547,44.72727273,0
214,0.286784149,-0.002078564,-0.087241967,0.120556735,0.700664795,0.071594996,-0.057160521,-0.373262451,Milwaukee Bucks,2012,0.084259961,-0.068009412,0.181531926,0.108606868,0.654433075,-0.013301161,0.150939257,0.29193079,1.025348016,1.028464575,38.51515152,0
215,-0.196482074,-0.022864208,-0.149598899,0.227949229,0.635218084,0.094112777,-0.01732137,-0.983448249,Sacramento Kings,2012,0.323680851,0.15059227,0.20929087,0.112076736,2.154840612,0.019662585,0.090216567,1.522364057,1.084562643,1.026386869,27.33333333,0
216,-0.116803772,0.032564176,0.046132582,-0.111549623,0.565921565,0.135684065,0.06928548,1.306484133,Miami Heat,2012,-0.151691062,-0.09750329,-0.236587165,-0.040597455,-0.989630503,0.073445539,0.251565428,-0.666815634,0.960939123,1.02327031,57.15151515,1
217,0.175927381,0.051617683,0.002829157,-0.057853376,0.535123113,-0.131065033,-0.058892658,0.500393391,Phoenix Suns,2012,0.054766083,-0.083623818,0.053146811,0.089522594,0.618519065,0.033542057,-0.057252822,0.151705862,1.024309163,1.022231456,41,0
218,0.033892147,-0.029792756,-0.03354572,0.032217748,0.465826595,-0.018476128,-0.012124959,0.128255784,Houston Rockets,2012,-0.110052646,0.006592749,-0.011045746,-0.037127587,0.422987231,-0.020240897,0.01734934,0.243218507,1.017037191,1.019114897,42.24242424,0
219,-0.163571471,-0.074828318,0.096364555,0.080717584,0.427328529,-0.122404348,0.067553343,-0.169762333,Minnesota Timberwolves,2012,0.065175687,0.070785307,0.108664699,0.03573964,1.021554068,0.073445539,-0.150939257,-0.021286008,1.039891959,1.017037191,32.3030303,0
220,-0.097750265,-0.104274647,-0.037009994,-0.012817814,0.40422969,0.199773134,0.162820878,0.3656137,New York Knicks,2012,-0.236702827,-0.003816855,0.020183065,-0.057946795,-0.422987231,0.050891397,0.28279424,-0.068282831,0.983793892,1.015998338,44.72727273,0
221,0.148213189,0.044689135,-0.149598899,-0.191227925,0.384980657,0.036952256,-0.081410439,0.693597897,Golden State Warriors,2012,0.247343756,-0.014226459,0.214495672,0.205763171,1.296894813,-0.013301161,0.027758944,0.783658363,1.051319343,1.015998338,28.57575758,0
222,-0.270963964,0.03602845,0.063453952,0.130949557,0.36958143,0.028291571,-0.064089069,-0.082623538,Indiana Pacers,2012,-0.160365732,0.107218921,-0.061358832,0.075643122,-0.48683436,-0.127806804,0.039903482,-0.587227678,0.980677332,1.014959485,52.18181818,0
223,0.000981544,-0.036721304,-0.156527447,0.085913995,0.327233558,0.085452092,-0.143767371,0.326808597,Los Angeles Clippers,2012,-0.028510749,-0.069744346,-0.207093287,-0.066621465,-0.335197429,-0.191999361,0.006939736,0.633815299,0.986910451,1.012881779,49.6969697,0
224,0.174195244,0.025635628,0.376970749,0.084181858,0.265636653,-0.20208265,0.060624795,0.376263358,Los Angeles Lakers,2012,0.106814103,-0.059334742,-0.1515754,0.013185498,-0.099761139,0.085590077,-0.376480676,-1.267257722,0.996260129,1.010804072,50.93939394,0
225,-0.061375388,-0.024596345,-0.146134625,-0.02667491,0.238688007,0.036952256,-0.046767699,0.213323926,Portland Trail Blazers,2012,0.013127667,-0.038515535,0.049676943,-0.035392653,0.411015894,-0.013301161,0.03469868,0.841118371,1.015998338,1.009765219,34.78787879,0
226,0.167266696,-0.057506948,0.056525404,-0.170442281,0.084695744,0.050809352,-0.071017617,0.46391649,Atlanta Hawks,2012,-0.052799824,-0.040250469,0.079170821,-0.066621465,-0.818041343,-0.021975831,0.064192558,-0.660542257,0.968211095,1.003532101,49.6969697,0
227,0.246944998,0.089724697,0.228006967,0.28510975,0.023098839,-0.087761608,-0.067553343,-0.22143365,Chicago Bulls,2012,-0.241907629,0.011797551,-0.250466637,-0.000693974,-2.130897938,-0.028915566,-0.149204323,-2.601662691,0.91626844,1.000415541,62.12121212,0
228,-0.007679141,0.00138571,0.214149871,-0.1479245,-0.119344004,0.101041325,-0.062356932,-0.011754576,Dallas Mavericks,2012,-0.058004626,-0.1235273,0.242254616,-0.044067323,-0.375101884,0.094264747,0.015614406,-0.52223418,0.984832745,0.995221276,44.72727273,0
229,-0.163571471,0.015242806,-0.15479531,0.139610242,-0.323383752,0.215362367,-0.012124959,-0.696821045,Memphis Grizzlies,2012,-0.191594544,0.046496231,-0.137695928,-0.037127587,-0.86592669,0.019662585,0.29146891,0.107538188,0.966133389,0.986910451,50.93939394,0
230,-0.109875224,-0.106006784,0.046132582,-0.014549951,-0.531273306,-0.096422293,0.038107014,0.369061245,Orlando Magic,2012,-0.05973956,-0.109647828,0.047942009,-0.144693495,-0.75818466,-0.020240897,-0.164818729,-0.080413333,0.970288801,0.978599626,45.96969697,0
231,-0.212071306,0.139956669,-0.101099063,0.04261057,-0.666016536,0.035220119,0.079678302,-1.130366798,Washington Wizards,2012,0.061705819,-0.06280461,0.049676943,0.105137,0.574624163,0.023132453,0.072867228,0.547225567,1.022231456,0.972366507,24.84848485,0
232,0.11876686,0.006582121,0.19163209,-0.080371157,-0.666016536,0.033487982,-0.387998688,-0.925099577,Philadelphia 76ers,2012,-0.158630798,-0.035045667,0.256134088,-0.077031069,-1.807671847,-0.200674031,-0.076337096,-1.712338225,0.928734677,0.972366507,43.48484848,0
233,-0.127196594,-0.131988839,-0.267384215,0.056467666,-0.804609573,-0.023672539,0.057160521,-0.636323336,New Jersey Nets,2012,0.268162964,-0.010756591,-0.002371076,0.051354046,0.742222877,0.031807123,-0.032963746,1.418070406,1.029503428,0.967172242,27.33333333,0
234,-0.132393005,-0.128524565,-0.146134625,0.156931612,-0.820008799,-0.070440238,0.095267535,-1.317762613,Cleveland Cavaliers,2012,0.247343756,0.126303194,0.068761217,0.002775894,1.045496741,0.030072189,-0.07807203,1.103145503,1.040930812,0.966133389,26.09090909,0
235,0.298909108,0.044689135,0.030543349,-0.418137871,-1.120293711,-0.015011854,0.029446329,0.482637677,Boston Celtics,2012,-0.262726837,-0.055864874,0.063556415,0.05308898,-1.823633629,0.014457783,0.126650181,-1.864427054,0.927695824,0.953667151,48.45454545,0
236,-0.264035416,-0.100810373,-0.262187804,0.04261057,-1.370531138,-0.08083306,0.122981727,-0.979457247,Detroit Pistons,2012,0.174476528,0.020472221,-0.083912974,-0.082235871,-0.159617823,0.097734615,-0.005204802,1.000998558,0.994182423,0.944317474,31.06060606,0
237,-0.004214867,-0.026328482,0.0703825,-0.092496116,-1.41287901,-0.134529307,0.067553343,-0.515426447,Toronto Raptors,2012,-0.099643042,-0.024636063,-0.063093766,-0.127344155,-0.594576391,-0.049734774,-0.159613927,-0.198973981,0.97652192,0.942239767,28.57575758,0
238,-0.028464785,-0.034989167,-0.073384871,-0.045728417,-1.68236547,-0.032333224,0.107392494,-0.572779227,New Orleans Hornets,2012,-0.009426475,0.075990109,-0.214033023,-0.033657719,-0.754194214,0.028337255,-0.081541897,0.026031208,0.970288801,0.930812383,26.09090909,0
239,-0.101214539,0.042956998,-0.24140216,-0.127138856,-2.363781232,-0.189957691,-0.008660685,-2.561089755,Charlotte Bobcats,2012,0.264693096,0.072520241,0.276953296,0.047884178,1.213095456,-0.013301161,-0.124915247,1.382936558,1.048202784,0.903802202,8.696969697,0
240,0.257439061,0.153596945,0.087150761,0.241887826,1.99952338,0.167916851,0.083137539,0.661601529,Denver Nuggets,2013,0.167231838,0.182426436,-0.20026754,0.143458908,0.819879552,0.025643736,0.15436434,-0.413308375,1.030265974,1.081145342,57,0
241,0.12062468,-0.084460078,0.156926095,-0.008482492,1.951269422,0.054360914,0.213111201,1.365702641,Houston Rockets,2013,0.060458986,0.105769004,0.002327101,-0.053660202,1.206489423,0.073554631,0.024320483,0.324886084,1.044532763,1.080126354,45,0
242,-0.083228749,0.278098032,0.256800594,-0.083730401,1.893967847,0.054360914,0.083137539,2.111355742,Oklahoma City Thunder,2013,-0.181833253,-0.135154353,-0.256391731,0.098285778,-0.423271151,0.046176977,0.027058248,-1.585779542,0.983389381,1.077069393,60,0
243,0.334055114,0.034568434,0.251328018,-0.340941438,1.227460054,0.076251215,0.01883478,1.553956231,San Antonio Spurs,2013,-0.07916705,-0.021537088,0.054344644,-0.004380425,-0.393275558,0.048914742,0.039378193,-1.238469844,0.984408438,1.049556741,58,0
244,0.104206954,0.027727715,-0.064713202,-0.32726,1.191269585,0.096773372,-0.06735828,2.452691775,Miami Heat,2013,-0.217424204,-0.217287315,-0.23038296,0.00793952,-0.833210927,0.013323792,0.120142272,-0.522235977,0.968103536,1.048537753,66,1
245,0.005700599,0.011309989,0.2663776,0.036666254,1.025396605,-0.086557899,0.054406519,0.617560675,Los Angeles Lakers,2013,0.142591949,-0.033857032,0.018753693,0.04353047,0.816546709,0.077661279,-0.179643041,-0.588039878,1.029246917,1.041404844,45,0
246,0.042640482,-0.102245948,0.360779523,-0.041317943,0.769047454,-0.098871193,0.059879094,0.49160012,Golden State Warriors,2013,0.160387424,-0.029750384,0.080353415,-0.011224838,0.606577555,0.042070329,-0.112567788,-0.561969275,1.022113523,1.031214972,47,0
247,0.126097255,0.045513584,0.181552684,-0.202758913,0.759999837,0.011948456,-0.065990137,0.41957783,Dallas Mavericks,2013,-0.012091797,-0.110514464,0.293899118,0.095548013,1.003185956,0.080399044,0.013369421,-0.015014698,1.036380312,1.030195985,41,0
248,0.197240733,0.055090591,-0.08523536,0.031193679,0.747936347,0.198016015,0.006521486,1.042299449,Los Angeles Clippers,2013,-0.002509618,-0.117358878,-0.304302626,-0.033126962,-0.936529082,-0.045538165,0.173528698,-0.002463198,0.964027311,1.030195985,56,0
249,-0.14479522,-0.107718523,-0.208368303,0.038034398,0.536825282,0.043415764,0.009257773,-0.12810916,Sacramento Kings,2013,0.334235528,0.131777775,0.087197829,0.079121421,1.926383664,-0.020898276,0.021582717,1.629226845,1.071028228,1.021025101,28,0
250,-0.321285772,-0.173389426,-0.138592968,-0.034477224,0.467460217,0.044783907,-0.279420571,0.714985309,New York Knicks,2013,-0.320090407,-0.128309939,0.073509001,-0.124842103,-0.639905992,-0.15915543,0.068124729,0.851051698,0.975236931,1.018987127,54,0
251,0.08505294,0.17685539,-0.000410443,0.209052375,0.202063449,0.062569777,-0.049572411,-1.129504571,Milwaukee Bucks,2013,0.108369881,-0.080399044,0.300743531,0.142090025,0.633240305,0.025643736,0.161208754,-0.263880954,1.023132579,1.007778268,38,0
252,0.061794496,0.128970357,-0.109861948,0.100969013,-0.009047617,0.069410496,0.024307355,-0.070308645,Utah Jazz,2013,-0.170882191,0.081129115,-0.124978991,-0.019438134,0.013331375,0.001003847,0.018844952,0.540525381,0.999694283,0.998607384,43,0
253,0.26427978,-0.07077864,0.07620561,-0.215072207,-0.027142851,0.033838757,0.036620649,0.52220068,Atlanta Hawks,2013,0.015285857,-0.096825637,0.166593026,0.017521699,-0.139979436,0.0680791,0.077706908,-0.25028288,0.993579945,0.998607384,44,0
254,-0.04081629,-0.092668941,-0.086603503,-0.056367525,-0.138730129,-0.138547363,0.014730348,0.075406755,Portland Trail Blazers,2013,0.178182899,-0.084505693,0.055713526,-0.019438134,0.713228554,0.070816865,-0.161847566,0.786065913,1.026189748,0.993512449,33,0
255,-0.066811023,-0.039311332,-0.152274406,-0.060471957,-0.211111066,-0.060563166,-0.093353013,-0.119608712,Toronto Raptors,2013,-0.024411742,-0.046176977,0.009171514,-0.052291319,0.169975029,-0.083866881,-0.031803708,0.609794155,1.005808621,0.990455487,34,0
256,-0.199520973,-0.040679476,-0.105757517,0.180321355,-0.29253962,-0.055090591,0.01883478,0.079195691,Brooklyn Nets,2013,-0.07916705,-0.042070329,-0.275556089,-0.050922437,-0.809881021,-0.034587103,-0.12351885,-0.060282908,0.969122592,0.987398526,49,0
257,-0.163949234,-0.118663673,-0.243940042,0.121491171,-0.386031663,0.010580312,-0.059149418,-0.977736304,Cleveland Cavaliers,2013,0.204191671,0.190639732,0.035180286,-0.035864727,0.853207989,-0.020898276,0.077706908,1.694457435,1.03128503,0.983322577,24,0
258,0.030327188,-0.046152051,-0.087971647,0.079078712,-0.57301575,0.083091934,0.02977993,-0.841322713,Minnesota Timberwolves,2013,0.024868036,0.082497998,0.06255794,-0.060504616,0.013331375,0.029750384,0.150257692,0.663065018,0.999694283,0.97517068,31,0
259,0.039904195,-0.076251215,-0.005883018,-0.357359164,-0.672539538,0.037943188,-0.015368815,0.361653364,Boston Celtics,2013,-0.084642581,-0.058496921,0.089935594,0.013415051,-0.68323296,-0.007209449,0.064018081,-0.76247517,0.985427494,0.983322577,41,0
260,0.05632192,0.018150708,-0.11396638,0.059924699,-0.711745879,0.026998038,0.117341134,-1.07011897,Phoenix Suns,2013,0.076885579,0.000365035,0.08309118,0.05858818,0.97985605,0.061234687,0.090026853,0.958696645,1.035361255,0.970075745,25,0
261,-0.098278331,-0.028366182,-0.101653085,0.103705301,-0.793174433,-0.089294186,0.066719813,-0.620075693,Detroit Pistons,2013,0.031712449,0.070178054,-0.031894967,-0.005749307,0.213301997,0.070816865,-0.090665665,0.576101415,1.006827678,0.967018783,29,0
262,0.078212221,-0.085828222,0.102200343,-0.034477224,-0.974126775,-0.152228802,-0.001687377,-0.937728962,Orlando Magic,2013,0.180920665,0.01268498,0.110468835,-0.03723361,0.833210927,-0.064702523,-0.235767232,0.526753642,1.030265974,0.958866886,20,0
263,-0.127009351,0.026359571,-0.152274406,0.09960087,-0.986190264,-0.163173952,0.00104891,-0.320925466,New Orleans Hornets,2013,0.138485301,0.097555708,-0.20026754,-0.109784393,-0.033328437,0.011954909,-0.145420973,1.454291852,0.99765617,0.958866886,27,0
264,-0.23098828,0.126234069,0.182920828,0.174848779,-1.106825159,-0.081085323,0.0475658,-0.641566132,Indiana Pacers,2013,-0.354312474,0.052382578,-0.186578713,-0.008487073,-2.30966069,-0.038693751,-0.131732146,-2.575931514,0.924284113,0.964980809,49,0
265,-0.310340622,0.07971718,-0.202895727,0.002462659,-1.1460315,-0.066035741,-0.053676842,-1.280930871,Charlotte Bobcats,2013,0.352031003,0.197484145,0.147428668,0.076383655,1.256482078,-0.096186825,-0.055074714,1.510815087,1.046570875,0.951733976,21,0
266,-0.135218214,0.020886996,-0.126279674,0.19673908,-1.152063245,0.087196366,-0.065990137,-0.946137328,Memphis Grizzlies,2013,-0.294081635,0.040062634,-0.244071787,-0.096095566,-2.406313158,-0.053751461,0.10371568,-1.200922534,0.910017324,0.951733976,56,0
267,-0.053129585,-0.061201633,0.156926095,-0.038581656,-1.19730133,-0.056458735,0.062615382,-1.037375965,Washington Wizards,2013,-0.06410934,-0.085874575,0.248725988,-0.016700369,-0.629907461,-0.000365035,0.001049477,-0.816724318,0.976255987,0.949696002,29,0
268,0.098734379,-0.005107737,-0.031877751,0.151590334,-1.206348947,-0.070140173,-0.029050254,-1.051389631,Chicago Bulls,2013,-0.368001302,0.077022467,-0.093494689,-0.019438134,-1.41979142,-0.053751461,-0.094772313,-1.17371694,0.946703353,0.949696002,45,0
269,0.072739646,-0.050256483,-0.060608771,-0.026268361,-1.20936482,-0.041409153,-0.167232779,-1.17509696,Philadelphia 76ers,2013,0.076885579,-0.033857032,0.228192748,-0.016700369,-0.423271151,-0.067440288,-0.023590412,-0.060141916,0.983389381,0.949696002,34,0
270,0.277974413,0.013835236,0.075524628,-0.048423327,1.673527314,0.096102353,-0.085550796,1.284501658,Los Angeles Clippers,2014,0.136210434,-0.134677027,-0.046659412,0.152639805,-0.015053401,-0.07864192,0.07864192,-0.907077439,0.999901,1.068211068,57,0
271,-0.064841724,0.097897431,0.244962489,0.033011924,1.611544821,-0.011602334,0.160068429,1.529603433,Houston Rockets,2014,0.021862016,0.09664851,-0.225410963,0.107951917,0.517836981,0.097480932,-0.06856524,-0.91436585,1.020691021,1.066231066,54,0
272,0.208360408,-0.117511943,0.044001305,0.16961299,1.431500436,0.115804429,-0.077669965,-0.271162586,Minnesota Timberwolves,2014,0.092836896,0.092705461,0.139978237,0.017261792,0.800840913,0.018619953,0.19036164,0.580149272,1.032571033,1.058311058,40,0
273,0.130865573,0.000700518,0.230514299,0.166986047,1.387227227,-0.230952123,-0.099998986,0.37251017,Portland Trail Blazers,2014,-0.170033032,-0.108390034,0.015115021,0.064578379,0.430527258,0.012048205,-0.284118581,-0.926331693,1.017721018,1.056331056,54,0
274,-0.013616324,0.150436302,0.22394694,-0.010332645,1.245552957,0.063265558,0.072065819,1.273891367,Oklahoma City Thunder,2014,-0.025454571,-0.118904831,-0.203067019,0.006746995,-0.295046652,0.051478694,0.061555375,-0.846359947,0.988020988,1.051381051,59,0
275,0.341021059,0.044045087,0.230514299,-0.174516618,1.050750836,-0.033931355,-0.027758037,1.498832495,San Antonio Spurs,2014,-0.17791913,-0.009813811,-0.013800671,-0.043198292,-0.833958394,-0.002409641,-0.084337435,-1.422242473,0.966240966,1.043461043,62,1
276,-0.317028307,-0.016374615,-0.012477982,0.043519699,1.021235363,0.076400276,0.074692762,0.874715591,Phoenix Suns,2014,-0.184490878,-0.071588244,-0.032201566,0.040920085,0.391388416,-0.022124886,0.074698871,0.028930748,1.015741016,1.041481041,48,0
277,0.171583198,-0.040017107,-0.126750028,-0.072065819,0.926785849,0.097415824,-0.119701062,1.158814326,Dallas Mavericks,2014,0.00477547,-0.129419628,-0.05454551,0.063264029,0.352249574,0.006790806,0.145673752,0.927084107,1.013761014,1.037521038,49,0
278,0.044176435,0.095270487,0.139884746,0.149910914,0.814627052,-0.019483165,0.136425936,-0.262727494,Denver Nuggets,2014,0.050777708,0.095334161,0.071632055,0.046177484,1.360827416,0.084337435,-0.0304491,0.149244047,1.054351054,1.033561034,36,0
279,0.141373347,0.026969954,0.273858868,0.001488601,0.785111579,0.015980573,0.060244573,0.474058943,Golden State Warriors,2014,-0.159518235,-0.058444747,0.079518153,-0.022168697,-0.385367056,0.025191701,0.040525781,-1.195902082,0.985050985,1.032571033,51,0
280,0.264839695,0.078195354,0.012477982,-0.196845639,0.469296019,-0.024737052,0.049736798,0.057418248,Los Angeles Lakers,2014,0.404337761,0.000700986,0.446221703,0.227557734,2.032209083,0.210515001,-0.048849995,0.320630349,1.081081081,1.01970102,27,0
281,0.055997681,-0.025568917,-0.280426227,-0.35183531,0.286300087,0.134193034,0.01427306,2.457717768,Miami Heat,2014,-0.070142459,-0.171478816,-0.250383607,-0.0116539,-0.882129276,0.048849995,0.220591681,0.496254857,0.964260964,1.011781012,54,0
282,-0.088484216,-0.05709224,-0.0768381,0.052714001,0.06493404,-0.069395093,-0.055340945,0.195383856,Toronto Raptors,2014,-0.112201648,-0.045301251,-0.138663887,-0.053713089,-0.73460595,-0.04446883,0.030010983,-0.24288826,0.97020097,1.002871003,48,0
283,-0.118694067,0.011208293,-0.112301838,0.395530138,0.008854642,0.075086804,-0.010682904,-1.319473963,Detroit Pistons,2014,0.258444951,0.021730581,0.001971524,0.02383354,0.912236077,0.052793044,0.037897081,1.126184887,1.036531037,0.999901,29,0
284,0.310811208,-0.079421261,-0.059762966,-0.238876736,-0.002951547,0.065892501,0.06549846,0.665442993,Atlanta Hawks,2014,0.127009987,-0.042672552,0.101862097,-0.016911299,0.114405845,0.055421743,0.060241025,0.27122996,1.004851005,0.999901,38,0
285,0.137432932,-0.0124342,-0.049255192,-0.011646117,-0.085594871,0.05013084,0.003765286,-0.156544301,Washington Wizards,2014,0.025805065,-0.087360439,0.029572867,-0.089200529,-0.400420456,0.001533408,0.148302451,0.279585806,0.984060984,0.996930997,44,0
286,-0.338043856,-0.089929035,0.059762966,0.12495495,-0.123964986,-0.056260375,0.062871516,-0.460865995,Sacramento Kings,2014,0.161183078,0.095334161,-0.05585986,-0.107601424,0.590093304,0.009419506,-0.111938778,0.730583019,1.023661024,0.994950995,28,0
287,-0.077976442,0.179332682,-0.163527238,0.050087058,-0.312864013,0.022547932,-0.094745098,-0.191261088,New Orleans Pelicans,2014,0.053406407,0.154479894,-0.095290349,-0.018225648,0.349238894,-0.069441473,-0.021248653,1.096214712,1.013761014,0.987030987,34,0
288,-0.01755674,-0.074167374,-0.071584213,0.071102606,-0.377798053,0.177537603,0.240190208,-1.539442633,Philadelphia 76ers,2014,0.44639695,0.225454775,0.342388081,0.106637568,2.19478581,0.13954012,0.249507373,1.55843852,1.088011088,0.985050985,19,0
289,-0.214577508,-0.025568917,-0.227887355,-0.032661665,-0.587357911,0.001532384,-0.181434236,-0.0028908,New York Knicks,2014,-0.244950961,-0.143877474,-0.013800671,-0.068170935,-0.403431136,-0.15355985,-0.010733855,1.083924453,0.984060984,0.976140976,37,0
290,-0.118694067,-0.099123338,-0.267291509,-0.228368962,-0.602115647,0.098729296,-0.013309847,0.730385478,Brooklyn Nets,2014,-0.106944249,-0.065016496,-0.021686769,0.034348337,-0.367302975,-0.028696634,0.124644158,0.658759503,0.985050985,0.975150975,44,0
291,-0.087170744,-0.10831764,0.024299228,0.123641478,-0.67590433,-0.066768149,-0.050087058,-1.14244209,Cleveland Cavaliers,2014,0.305761538,0.09796286,0.049288112,-0.070799634,0.123437885,-0.056297976,-0.075136988,0.245594939,1.004851005,0.972180972,33,0
292,-0.034631873,0.045358559,0.149079048,-0.156128013,-1.006477626,-0.171845892,-0.251048241,-0.952843616,Charlotte Bobcats,2014,-0.113515997,0.037502776,0.204381369,-0.144403214,-0.97244968,-0.1522455,-0.146111868,-0.93332012,0.961290961,0.959310959,43,0
293,-0.20144279,0.078195354,0.289620529,-0.07994665,-1.033041552,-0.104858831,0.047109855,-0.28687279,Indiana Pacers,2014,-0.367185478,-0.01112816,-0.117634293,-0.052398739,-2.140593567,-0.048411878,-0.106681379,-2.562101941,0.913770914,0.957330957,56,0
294,-0.102932406,-0.047897938,0.057136023,-0.132485521,-1.08912095,0.000218912,0.027407778,-0.797138926,Orlando Magic,2014,0.057349456,0.076933266,0.178094376,-0.04714134,0.231822369,-0.064184074,-0.072508289,0.176748908,1.00980101,0.955350955,23,0
295,-0.102932406,-0.05709224,-0.138571274,0.111820232,-1.154054991,-0.06020079,0.078633178,-1.197260034,Boston Celtics,2014,0.011347219,-0.017699908,-0.01905807,-0.031369145,-0.075267003,-0.027382284,-0.043592596,0.373241254,0.996930997,0.952380952,25,0
296,-0.016243268,-0.015061143,-0.110988366,0.072416078,-1.177667369,0.001532384,-0.101312457,-0.608753544,Memphis Grizzlies,2014,-0.226550066,0.030931028,-0.27272755,-0.112858822,-1.589639105,-0.051040578,-0.051478694,-0.346673161,0.936540937,0.951390951,50,0
297,-0.058274365,0.021716067,-0.277799283,0.099998986,-1.34000247,-0.116680077,0.048423327,-1.112443586,Milwaukee Bucks,2014,0.086265148,0.034874077,-0.003285874,0.086922323,0.653317587,0.013362555,-0.056736093,1.133937864,1.026631027,0.945450945,15,0
298,-0.184367657,-0.026882389,-0.175348484,0.011996376,-1.452161267,-0.078589395,-0.001488601,-0.882822029,Utah Jazz,2014,-0.021511522,0.019101881,0.038773314,-0.064227886,0.289025292,-0.016867487,-0.219715448,1.151739907,1.011781012,0.940500941,25,0
